Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,name,Latitude,Longitude,Level,Node
active,1,02,0fe4491a-77df-45b1-8466-9a71b6cac181,bd-roomI-474,bin,roomII,null,node473,11,14,1,root
active,1,02,a0847b31-62b6-4068-908a-58c45a015d09,bd-roomI-475,bin,roomII,null,node474,12,14,1,root
active,1,02,29681f1b-ea80-4f5f-90b0-ba9ccd6e6353,bd-roomI-476,bin,roomII,null,node475,13,14,1,root
active,1,02,25f1558c-7896-4a3d-8101-e8d0a5433f1e,bd-roomI-477,bin,roomII,null,node476,14,14,1,root
active,1,02,0c1fbdf5-e1c5-4285-a414-ce0d789d7ca5,bd-roomI-478,bin,roomII,null,node477,15,14,1,root
active,1,02,9e6ba220-23c4-4c2b-9a19-aa5a5c74ccc3,bd-roomI-479,bin,roomII,null,node478,16,14,1,root
active,1,02,55afcd46-7914-41f8-9a3a-85c6e71ad124,bd-roomI-480,path,roomII,null,node479,17,14,1,root
active,1,02,329decf1-ab1f-4bd5-b3ba-504bc9896d07,bd-roomI-481,bin,roomII,null,node480,18,14,1,root
active,1,02,3f18d986-e17f-41dc-87f0-65868dee57dc,bd-roomI-482,bin,roomII,null,node481,19,14,1,root
active,1,02,d8f08c26-4010-4a1f-8101-22555d4bffa6,bd-roomI-483,bin,roomII,null,node482,20,14,1,root
active,1,02,6ced15b7-6738-4f2e-93d2-1f5e606259f0,bd-roomI-484,bin,roomII,null,node483,21,14,1,root
active,1,02,7d403dbc-57a7-4349-9838-e3ff5171d580,bd-roomI-485,bin,roomII,null,node484,22,14,1,root
active,1,02,49c5f6b7-b561-4ff3-86aa-1a53ca47c089,bd-roomI-486,bin,roomII,null,node485,23,14,1,root
active,1,02,cf66e9f8-60c2-4e53-89cc-b713affaa20e,bd-roomI-487,bin,roomII,null,node486,24,14,1,root
active,1,02,7b0e194a-1f27-4e0f-bb99-a913e44a79a0,bd-roomI-488,bin,roomII,null,node487,25,14,1,root
active,1,02,3429a1e3-26eb-4a44-912a-87f2372b440d,bd-roomI-489,bin,roomII,null,node488,26,14,1,root
active,1,02,9bfbc7aa-daba-418e-a20b-17a0d5762091,bd-roomI-490,bin,roomII,null,node489,27,14,1,root
active,1,02,659eca23-d326-4e7c-81d2-35733ea2ce33,bd-roomI-491,bin,roomII,null,node490,28,14,1,root
active,1,02,6c31adab-667a-4fa2-aa35-545f890a4460,bd-roomI-492,bin,roomII,null,node491,29,14,1,root
active,1,02,28568e3f-942e-49d6-b0a2-68f8d4a3211f,bd-roomI-493,bin,roomII,null,node492,30,14,1,root
active,1,02,6110d710-bf84-4da9-b116-1a61c436e3ce,bd-roomI-494,bin,roomII,null,node493,31,14,1,root
active,1,02,ced92d7b-1634-424e-886c-8fbb8ef58fc7,bd-roomI-495,path,roomII,null,node494,32,14,1,root
active,1,02,bc382074-c2c0-48c9-a05b-e206ae523523,bd-roomI-496,path,roomII,null,node495,0,15,1,root
active,1,02,904a989a-2ae2-474b-9c5c-5097c46f1220,bd-roomI-497,bin,roomII,null,node496,1,15,1,root
active,1,02,b8ec45d2-350e-4219-8358-bde66c4795f2,bd-roomI-498,bin,roomII,null,node497,2,15,1,root
active,1,02,3d510c36-277e-4523-ac54-d8581d95b0e3,bd-roomI-499,bin,roomII,null,node498,3,15,1,root
active,1,02,6e621861-e4af-4ab0-a0f9-b3433f99e6ff,bd-roomI-500,bin,roomII,null,node499,4,15,1,root
active,1,02,22809538-b3a6-4bb7-9c22-df9aee743f9e,bd-roomI-501,bin,roomII,null,node500,5,15,1,root
active,1,02,26548d01-45c5-4f93-87b4-72456c40b681,bd-roomI-502,bin,roomII,null,node501,6,15,1,root
active,1,02,34558e0f-8042-489a-b103-2e5f82161f5a,bd-roomI-503,bin,roomII,null,node502,7,15,1,root
active,1,02,28f1cac1-8fdf-4f42-b916-6abcbce02ef2,bd-roomI-504,bin,roomII,null,node503,8,15,1,root
active,1,02,7569bd2f-03c8-4570-8836-eb6979952fea,bd-roomI-505,bin,roomII,null,node504,9,15,1,root
active,1,02,8cb44a5e-9509-4fbd-bd12-638ee6394b47,bd-roomI-506,bin,roomII,null,node505,10,15,1,root
active,1,02,718d40f7-2685-49f9-a5a3-1095163b19a6,bd-roomI-507,bin,roomII,null,node506,11,15,1,root
active,1,02,c4f98daf-181a-4479-bd81-5d8fde6195b8,bd-roomI-508,bin,roomII,null,node507,12,15,1,root
active,1,02,42ba203b-3462-47d7-bd6e-e23e062bd8d0,bd-roomI-509,bin,roomII,null,node508,13,15,1,root
active,1,02,bd3589e4-3d4a-433b-85ae-c06a755a8623,bd-roomI-510,bin,roomII,null,node509,14,15,1,root
active,1,02,f0bbeb8c-621a-425a-9b8f-52c39cd6272a,bd-roomI-511,bin,roomII,null,node510,15,15,1,root
active,1,02,453cbfaf-da8a-4f06-ab22-353c357ec217,bd-roomI-512,bin,roomII,null,node511,16,15,1,root
active,1,02,1b0380af-4d4a-4c89-951c-f70ccc666f48,bd-roomI-513,path,roomII,null,node512,17,15,1,root
active,1,02,39384d77-fcbb-430f-97ba-e96f89e09407,bd-roomI-514,bin,roomII,null,node513,18,15,1,root
active,1,02,4b6f7ee9-fb18-4036-9317-fc7eb4103d05,bd-roomI-515,bin,roomII,null,node514,19,15,1,root
active,1,02,a31c336c-def9-4cd5-917f-ee8cbb233723,bd-roomI-516,bin,roomII,null,node515,20,15,1,root
active,1,02,8a6cd984-4e74-4d48-806d-b8337ee3ae7e,bd-roomI-517,bin,roomII,null,node516,21,15,1,root
active,1,02,013b50b9-5d55-4819-af9a-512fe7b91bdc,bd-roomI-518,bin,roomII,null,node517,22,15,1,root
active,1,02,93fa83ce-d936-4eb2-8d7d-f6728c5cc291,bd-roomI-519,bin,roomII,null,node518,23,15,1,root
active,1,02,781b3c2f-a996-46f7-9dfb-8e469bcc64ad,bd-roomI-520,bin,roomII,null,node519,24,15,1,root
active,1,02,1c6ed21b-608a-4e58-8ef1-e189e162180f,bd-roomI-521,bin,roomII,null,node520,25,15,1,root
active,1,02,ad27ddcc-3485-48bd-8551-d45c981989df,bd-roomI-522,bin,roomII,null,node521,26,15,1,root
active,1,02,1dda8a90-e9e3-4ea9-acc4-7d594ecaa324,bd-roomI-523,bin,roomII,null,node522,27,15,1,root
active,1,02,a69b2763-a6c9-479a-855d-363b9a591a67,bd-roomI-524,bin,roomII,null,node523,28,15,1,root
active,1,02,25a28837-78a7-4378-a407-e9acc4c8a011,bd-roomI-525,bin,roomII,null,node524,29,15,1,root
active,1,02,bb78122b-bf2a-46f3-ae61-debe9e954272,bd-roomI-526,bin,roomII,null,node525,30,15,1,root
active,1,02,f4b63ce8-af24-4d50-b892-2ebf41af1c2a,bd-roomI-527,bin,roomII,null,node526,31,15,1,root
active,1,02,c99a0ad2-a836-4bd2-ae84-56fc8abff6eb,bd-roomI-528,path,roomII,null,node527,32,15,1,root
active,1,02,912d797d-bf39-4654-b451-a42ffad340a4,bd-roomI-529,path,roomII,null,node528,0,16,1,root
active,1,02,832b59e9-13e3-40ab-b5ff-1403b8d29e76,bd-roomI-530,path,roomII,null,node529,1,16,1,root
active,1,02,4a42c96b-0604-4c7f-bffe-265217b10da0,bd-roomI-531,path,roomII,null,node530,2,16,1,root
active,1,02,845ba00f-a114-4139-9408-9a6435ca7ee7,bd-roomI-532,path,roomII,null,node531,3,16,1,root
active,1,02,6d1bb045-f689-4e3b-939b-e9bcea1a1c4a,bd-roomI-533,path,roomII,null,node532,4,16,1,root
active,1,02,4afde6f6-0fa3-4ec2-8401-cdab9ba9d3a8,bd-roomI-534,path,roomII,null,node533,5,16,1,root
active,1,02,4e7f14e9-dd9c-468b-8505-97c06bff2dd7,bd-roomI-535,path,roomII,null,node534,6,16,1,root
active,1,02,e2130955-72b6-498d-af27-88c437ec3de4,bd-roomI-536,path,roomII,null,node535,7,16,1,root
active,1,02,e930a628-b7a0-459a-990d-6616acab9a7c,bd-roomI-537,path,roomII,null,node536,8,16,1,root
active,1,02,178f5c13-05e4-42a8-b962-292fec57ab07,bd-roomI-538,path,roomII,null,node537,9,16,1,root
active,1,02,a2e31d16-7692-4ee6-a734-a37a34a009c1,bd-roomI-539,path,roomII,null,node538,10,16,1,root
active,1,02,0e4e9dbd-6015-418a-8026-a61b51faba1a,bd-roomI-540,path,roomII,null,node539,11,16,1,root
active,1,02,ca6718fe-3230-4c00-b910-9c2fbcae992b,bd-roomI-541,path,roomII,null,node540,12,16,1,root
active,1,02,7017f8db-6df9-4150-9d69-1ed98d26e7dc,bd-roomI-542,path,roomII,null,node541,13,16,1,root
active,1,02,3b515fdf-7067-4329-bba1-0be836bf0a32,bd-roomI-543,path,roomII,null,node542,14,16,1,root
active,1,02,599ef8e2-cbe0-46ed-ac2d-77c03a84395f,bd-roomI-544,path,roomII,null,node543,15,16,1,root
active,1,02,6e933c93-1318-44e6-96fc-c469dd5bb0f9,bd-roomI-545,path,roomII,null,node544,16,16,1,root
active,1,02,7849396d-fb69-43b6-9db6-7267d8c41b7d,bd-roomI-546,path,roomII,null,node545,17,16,1,root
active,1,02,df684f02-d063-41e7-b749-3d7de6875035,bd-roomI-547,path,roomII,null,node546,18,16,1,root
active,1,02,beac6e3f-2887-4e51-b7ba-e2073a0ff97b,bd-roomI-548,path,roomII,null,node547,19,16,1,root
active,1,02,f0500904-663e-4b87-a085-f95e2aa934ca,bd-roomI-549,path,roomII,null,node548,20,16,1,root
active,1,02,234d75ab-e027-430a-a891-bfc77c1bc22d,bd-roomI-550,path,roomII,null,node549,21,16,1,root
active,1,02,64c204ae-7f5d-4969-9a56-f5a2f63b2964,bd-roomI-551,path,roomII,null,node550,22,16,1,root
active,1,02,d67012d8-5ada-4a93-9260-5e2f021fde2a,bd-roomI-552,path,roomII,null,node551,23,16,1,root
active,1,02,de7381f1-72b7-4ae7-9618-93d8c0dd38fb,bd-roomI-553,path,roomII,null,node552,24,16,1,root
active,1,02,eed44b32-a09c-46f4-93b2-9b80e9a26ce2,bd-roomI-554,path,roomII,null,node553,25,16,1,root
active,1,02,0250622d-af85-48fc-9563-f98fb6bb6ba2,bd-roomI-555,path,roomII,null,node554,26,16,1,root
active,1,02,9f0c0cfa-af61-4bdc-9f9b-b55f11388105,bd-roomI-556,path,roomII,null,node555,27,16,1,root
active,1,02,b7738ac1-52cb-4e2f-a026-57da6ae019f4,bd-roomI-557,path,roomII,null,node556,28,16,1,root
active,1,02,450fdbde-786a-4222-9482-8cee26c036bb,bd-roomI-558,path,roomII,null,node557,29,16,1,root
active,1,02,c8fe188f-ac96-4980-83de-3d58cd3b73e8,bd-roomI-559,path,roomII,null,node558,30,16,1,root
active,1,02,455d7d67-52e6-4a27-9b1d-77355a582e6a,bd-roomI-560,path,roomII,null,node559,31,16,1,root
active,1,02,fc4b310e-63fb-48af-a3c6-16ee43357915,bd-roomI-561,path,roomII,null,node560,32,16,1,root
active,1,02,a9511b5e-4627-4f0d-b3a4-41f09ed798b3,bd-roomI-562,path,roomII,null,node561,0,17,1,root
active,1,02,abb54844-2c3f-450f-9c9d-4b65db1b6535,bd-roomI-563,bin,roomII,null,node562,1,17,1,root
active,1,02,89b838c5-a553-4128-8daf-954915e10ad8,bd-roomI-564,bin,roomII,null,node563,2,17,1,root
active,1,02,9a72e94a-1acc-4bb7-9c79-65fc1161a837,bd-roomI-565,bin,roomII,null,node564,3,17,1,root
active,1,02,2c462541-7178-41a3-a4e4-eb538f873ebe,bd-roomI-566,bin,roomII,null,node565,4,17,1,root
active,1,02,7500a2a4-71d6-45a1-9fb1-49700f8aba3f,bd-roomI-567,bin,roomII,null,node566,5,17,1,root
active,1,02,83dfeab5-947a-432a-a80a-f58333e04966,bd-roomI-568,bin,roomII,null,node567,6,17,1,root
active,1,02,2543d56a-91fe-4cd9-9b14-8ac4eac3c321,bd-roomI-569,bin,roomII,null,node568,7,17,1,root
active,1,02,9acf1261-be43-4d7d-995a-03ab3066d561,bd-roomI-570,bin,roomII,null,node569,8,17,1,root
active,1,02,8d995582-203c-4079-8a1c-2a59120a9636,bd-roomI-571,bin,roomII,null,node570,9,17,1,root
active,1,02,9c110524-6f50-4a98-b61a-75771b1bbd7f,bd-roomI-572,bin,roomII,null,node571,10,17,1,root
active,1,02,6b85a367-7b6d-4c32-a699-7fa101a34f8b,bd-roomI-573,bin,roomII,null,node572,11,17,1,root
active,1,02,c3bb600d-1ba9-4ddf-b81f-001ab56bb965,bd-roomI-574,bin,roomII,null,node573,12,17,1,root
active,1,02,8aef619d-11b4-4e09-93c5-9a37f72cb7a8,bd-roomI-575,bin,roomII,null,node574,13,17,1,root
active,1,02,b3a2c2e3-664c-471c-8d81-aa88d400fb49,bd-roomI-576,bin,roomII,null,node575,14,17,1,root
active,1,02,6b9dec73-0972-4047-a2ff-f03fbbe246cf,bd-roomI-577,bin,roomII,null,node576,15,17,1,root
active,1,02,61cea51e-b2f2-45b7-8899-8018fc640229,bd-roomI-578,bin,roomII,null,node577,16,17,1,root
active,1,02,aec76c53-6cc0-4d0b-8696-4cf989b33df3,bd-roomI-579,path,roomII,null,node578,17,17,1,root
active,1,02,db9d870e-3637-4559-8f23-534741b4c483,bd-roomI-580,bin,roomII,null,node579,18,17,1,root
active,1,02,76b468f9-d44e-4cba-b598-abf33dbf85c2,bd-roomI-581,bin,roomII,null,node580,19,17,1,root
active,1,02,147b4482-b225-49dc-a404-e336e894f0aa,bd-roomI-582,bin,roomII,null,node581,20,17,1,root
active,1,02,ad83a716-667d-416e-b5db-d5d7fbfd3384,bd-roomI-583,bin,roomII,null,node582,21,17,1,root
active,1,02,746809dd-aa48-47b1-80ff-3aec6f6324ca,bd-roomI-584,bin,roomII,null,node583,22,17,1,root
active,1,02,d4a717e3-7f34-45dd-8c27-da8797a12b09,bd-roomI-585,bin,roomII,null,node584,23,17,1,root
active,1,02,1bd1e0cc-5988-484e-820c-ea00c0cb6c31,bd-roomI-586,bin,roomII,null,node585,24,17,1,root
active,1,02,92b2b13b-f430-4498-a230-8f6b58e1e558,bd-roomI-587,bin,roomII,null,node586,25,17,1,root
active,1,02,4cd6b52a-e67d-4ea4-9a9d-2c89978ad295,bd-roomI-588,bin,roomII,null,node587,26,17,1,root
active,1,02,199710fa-52c3-44c2-9825-32c7f5d7fe72,bd-roomI-589,bin,roomII,null,node588,27,17,1,root
active,1,02,f9f7f77a-86f8-451f-9c3c-29c7dc043e78,bd-roomI-590,bin,roomII,null,node589,28,17,1,root
active,1,02,0fc3f314-0d61-4c0c-a9b9-5f8055878ce0,bd-roomI-591,bin,roomII,null,node590,29,17,1,root
active,1,02,e1a66fe2-66b6-4985-8bd7-60110374c399,bd-roomI-592,bin,roomII,null,node591,30,17,1,root
active,1,02,f2852df2-c698-43bd-81ba-8c69b92b07f4,bd-roomI-593,bin,roomII,null,node592,31,17,1,root
active,1,02,af1c3aca-80c2-4bf3-8fea-67371ef34b4c,bd-roomI-594,path,roomII,null,node593,32,17,1,root
active,1,02,9edd9ba1-7a4c-4207-b5bb-2c1ad508ec40,bd-roomI-595,path,roomII,null,node594,0,18,1,root
active,1,02,7f42dd25-2253-44f8-9b41-4358c7db0d59,bd-roomI-596,bin,roomII,null,node595,1,18,1,root
active,1,02,cfdcf41d-8422-41c2-a3ed-c7bc429e45e8,bd-roomI-597,bin,roomII,null,node596,2,18,1,root
active,1,02,64a43b66-121a-4286-b94c-1e2fbc05a31b,bd-roomI-598,bin,roomII,null,node597,3,18,1,root
active,1,02,7ca2d481-4a6c-4ff1-8af0-41776715554d,bd-roomI-599,bin,roomII,null,node598,4,18,1,root
active,1,02,eb5d7c9c-1b42-4943-86ba-2f7cff4c36c3,bd-roomI-600,bin,roomII,null,node599,5,18,1,root
active,1,02,46d5a45b-126b-4936-8120-70e21c495084,bd-roomI-601,bin,roomII,null,node600,6,18,1,root
active,1,02,66341cc2-4834-4cd4-a0a1-84190f5aca66,bd-roomI-602,bin,roomII,null,node601,7,18,1,root
active,1,02,daaad952-8d5a-446e-8306-646fbd592eab,bd-roomI-603,bin,roomII,null,node602,8,18,1,root
active,1,02,b4aa671d-bc7d-4f10-a595-9f956025de32,bd-roomI-604,bin,roomII,null,node603,9,18,1,root
active,1,02,d688910f-3b0c-41aa-a897-2ca16aa4fd4c,bd-roomI-605,bin,roomII,null,node604,10,18,1,root
active,1,02,503bb44e-6dda-476b-bcac-737e424b3481,bd-roomI-606,bin,roomII,null,node605,11,18,1,root
active,1,02,e250723a-3ca9-4862-acd9-c8414945def0,bd-roomI-607,bin,roomII,null,node606,12,18,1,root
active,1,02,0526b56b-002b-4652-ba18-054cdc2e226d,bd-roomI-608,bin,roomII,null,node607,13,18,1,root
active,1,02,159cb817-0fa9-489f-a6c7-2b53e461b139,bd-roomI-609,bin,roomII,null,node608,14,18,1,root
active,1,02,9979efb3-d22e-453b-99ab-73a497adab05,bd-roomI-610,bin,roomII,null,node609,15,18,1,root
active,1,02,af7a5798-06c1-49e7-9d9c-154f496552a4,bd-roomI-611,bin,roomII,null,node610,16,18,1,root
active,1,02,649f1a1b-5bef-4378-9e96-64c4c1b4250f,bd-roomI-612,path,roomII,null,node611,17,18,1,root
active,1,02,028f6380-31d0-44d2-b7b6-0dc6c65acd3f,bd-roomI-613,bin,roomII,null,node612,18,18,1,root
active,1,02,d16c0d53-aaa4-49c5-aae2-bc67253d9be6,bd-roomI-614,bin,roomII,null,node613,19,18,1,root
active,1,02,6d07475d-6e2e-4490-9b55-29829e241169,bd-roomI-615,bin,roomII,null,node614,20,18,1,root
active,1,02,a75c1278-b19d-4309-a2cc-cf80b51d2dbe,bd-roomI-616,bin,roomII,null,node615,21,18,1,root
active,1,02,b0ce9ee4-de39-4925-9690-0bf4ea992094,bd-roomI-617,bin,roomII,null,node616,22,18,1,root
active,1,02,d79d23c6-061b-4e53-9518-cf3a79451809,bd-roomI-618,bin,roomII,null,node617,23,18,1,root
active,1,02,78b9210f-00a5-490b-9e4d-66c4355e816d,bd-roomI-619,bin,roomII,null,node618,24,18,1,root
active,1,02,13f324f1-7a7e-4b37-be24-174334c17f62,bd-roomI-620,bin,roomII,null,node619,25,18,1,root
active,1,02,fdee7786-8291-42ef-b5a2-54cfe42ef927,bd-roomI-621,bin,roomII,null,node620,26,18,1,root
active,1,02,af9f38fc-eb35-4720-b1a7-413e27b51e15,bd-roomI-622,bin,roomII,null,node621,27,18,1,root
active,1,02,86b71188-535d-4dfd-9c73-ceeabdc7337e,bd-roomI-623,bin,roomII,null,node622,28,18,1,root
active,1,02,ef65601f-7801-46d6-85eb-232a29748948,bd-roomI-624,bin,roomII,null,node623,29,18,1,root
active,1,02,1f0d4da8-9d4c-49d9-aea4-9bfc9e205836,bd-roomI-625,bin,roomII,null,node624,30,18,1,root
active,1,02,9fe01ee7-a27a-4d78-abf6-922480644caa,bd-roomI-626,bin,roomII,null,node625,31,18,1,root
active,1,02,fcfbe37f-f04e-402f-adb8-fe9d23da1bd2,bd-roomI-627,path,roomII,null,node626,32,18,1,root
active,1,02,17290375-b935-49ee-8f88-e156220045bc,bd-roomI-628,path,roomII,null,node627,0,19,1,root
active,1,02,3d32dbab-5f5b-44f8-b0aa-56c9a08cecbf,bd-roomI-629,path,roomII,null,node628,1,19,1,root
active,1,02,7fecb91b-e5e4-40ed-8884-4232f9b07d1f,bd-roomI-630,path,roomII,null,node629,2,19,1,root
active,1,02,35893592-caf1-4a89-8658-8893dd8e26a5,bd-roomI-631,path,roomII,null,node630,3,19,1,root
active,1,02,6e196141-9223-47be-a1a7-b4e55d333648,bd-roomI-632,path,roomII,null,node631,4,19,1,root
active,1,02,2949eeee-9159-47bc-a1ae-f7c1d85994ab,bd-roomI-633,path,roomII,null,node632,5,19,1,root
active,1,02,9429ef06-61fa-4883-b57d-9c87eb3db67c,bd-roomI-634,path,roomII,null,node633,6,19,1,root
active,1,02,8dfbc3e7-f518-481d-9a1b-32d398379c50,bd-roomI-635,path,roomII,null,node634,7,19,1,root
active,1,02,68128d10-c4fa-4dd4-9bef-2bbe0ba8fac7,bd-roomI-636,path,roomII,null,node635,8,19,1,root
active,1,02,05c66b27-b2e9-4e74-a8f4-4b46431bd62d,bd-roomI-637,path,roomII,null,node636,9,19,1,root
active,1,02,f52663a7-ada2-4321-bd06-e7f6a0aedb85,bd-roomI-638,path,roomII,null,node637,10,19,1,root
active,1,02,b313f3a5-841a-4518-bfe8-898631ca80fc,bd-roomI-639,path,roomII,null,node638,11,19,1,root
active,1,02,0e8c5e6b-2602-48fa-8ae1-08757d86413a,bd-roomI-640,path,roomII,null,node639,12,19,1,root
active,1,02,5184a752-d0d4-4fb5-b0cb-dbfb4a5f8582,bd-roomI-641,path,roomII,null,node640,13,19,1,root
active,1,02,cc94b389-d2b6-4e5e-95d2-01b972ebe8fc,bd-roomI-642,path,roomII,null,node641,14,19,1,root
active,1,02,abe106a8-1195-4095-b617-cb17c0890bf3,bd-roomI-643,path,roomII,null,node642,15,19,1,root
active,1,02,62b1c838-add4-4ccd-beec-2604840620c9,bd-roomI-644,path,roomII,null,node643,16,19,1,root
active,1,02,2cb6de31-f276-4225-82b9-8c8e8617b7fd,bd-roomI-645,path,roomII,null,node644,17,19,1,root
active,1,02,715c4bb4-0e95-4b58-8cb6-d1ecc0263932,bd-roomI-646,path,roomII,null,node645,18,19,1,root
active,1,02,907c4fad-7af2-4ae2-9891-761d5e6942e0,bd-roomI-647,path,roomII,null,node646,19,19,1,root
active,1,02,db24bd16-23b8-47ba-a5b4-20e58b06f0ac,bd-roomI-648,path,roomII,null,node647,20,19,1,root
active,1,02,be640454-a855-4f14-bcb7-6a4c2d7aa443,bd-roomI-649,path,roomII,null,node648,21,19,1,root
active,1,02,2ce0c498-e8c0-48a0-a273-cd9031416575,bd-roomI-650,path,roomII,null,node649,22,19,1,root
active,1,02,8476fbc4-757f-4a15-85f4-3da88abf6235,bd-roomI-651,path,roomII,null,node650,23,19,1,root
active,1,02,aa63eb33-7018-4317-83f2-9eb3af4f7226,bd-roomI-652,path,roomII,null,node651,24,19,1,root
active,1,02,b0bc5d43-83d7-4561-a38b-411fcdf0c989,bd-roomI-653,path,roomII,null,node652,25,19,1,root
active,1,02,25ebea3d-33f4-495e-9e96-d25482f1f503,bd-roomI-654,path,roomII,null,node653,26,19,1,root
active,1,02,8aba0983-c9d2-4228-bf0e-8827c2c38be2,bd-roomI-655,path,roomII,null,node654,27,19,1,root
active,1,02,583ae91c-c096-4a19-83bf-d0f18772faa8,bd-roomI-656,path,roomII,null,node655,28,19,1,root
active,1,02,7de5a669-6de6-434a-b41a-01ef9aa0b9a1,bd-roomI-657,path,roomII,null,node656,29,19,1,root
active,1,02,350e9e79-f7ac-47b0-8755-5bcdce66946e,bd-roomI-658,path,roomII,null,node657,30,19,1,root
active,1,02,90001088-fc15-42f4-b8ff-3722561c08fc,bd-roomI-659,path,roomII,null,node658,31,19,1,root
active,1,02,0ca5fb65-8095-4db3-9579-c5d513fb636b,bd-roomI-660,path,roomII,null,node659,32,19,1,root
active,1,02,ef1c0d63-5309-4934-89a3-b85e7410447e,bd-roomI-661,path,roomII,null,node660,0,20,1,root
active,1,02,3217e368-04eb-4b91-b494-cf8fc1e2646d,bd-roomI-662,bin,roomII,null,node661,1,20,1,root
active,1,02,8e719e80-4bc3-43eb-a90f-8fa74317d4ac,bd-roomI-663,bin,roomII,null,node662,2,20,1,root
active,1,02,2fe3c854-39d7-451c-ab40-d94a5d2ee173,bd-roomI-664,bin,roomII,null,node663,3,20,1,root
active,1,02,6d4ec6c7-3d29-4248-85a0-16302ac9b046,bd-roomI-665,bin,roomII,null,node664,4,20,1,root
active,1,02,c41fbf5a-ece9-4381-b644-616243edbd91,bd-roomI-666,bin,roomII,null,node665,5,20,1,root
active,1,02,487ae4e8-05d2-4329-b04b-f78a543844a6,bd-roomI-667,bin,roomII,null,node666,6,20,1,root
active,1,02,8abce5a5-c1d7-43c2-8d62-0a5f6cddce71,bd-roomI-668,bin,roomII,null,node667,7,20,1,root
active,1,02,b3d6fbe8-0ae6-473b-a39f-210456385a79,bd-roomI-669,bin,roomII,null,node668,8,20,1,root
active,1,02,c9c385a6-f21e-4be7-b884-1ee942039ec9,bd-roomI-670,bin,roomII,null,node669,9,20,1,root
active,1,02,dce30e30-d3ce-4763-b757-22423c8d33bf,bd-roomI-671,bin,roomII,null,node670,10,20,1,root
active,1,02,9cc5b7d5-ae9b-4e4e-8528-847f30ef2e5b,bd-roomI-672,bin,roomII,null,node671,11,20,1,root
active,1,02,ebed9b0a-9e25-42ce-935f-c5c634b72ff1,bd-roomI-673,bin,roomII,null,node672,12,20,1,root
active,1,02,cb441dcf-44c1-4b71-91df-c0e62f240f97,bd-roomI-674,bin,roomII,null,node673,13,20,1,root
active,1,02,86183e66-5073-414d-90b4-3b40b85154f8,bd-roomI-675,bin,roomII,null,node674,14,20,1,root
active,1,02,c666cf2c-2153-488b-ad82-b0f468b46864,bd-roomI-676,bin,roomII,null,node675,15,20,1,root
active,1,02,4a7ef66b-b0da-4547-bed2-b34785da4a6f,bd-roomI-677,bin,roomII,null,node676,16,20,1,root
active,1,02,e744076b-b6be-40bf-8b34-dfbf9f6f4a72,bd-roomI-678,path,roomII,null,node677,17,20,1,root
active,1,02,5f7f578c-8c6a-4c5a-8422-0f879b31e85d,bd-roomI-679,bin,roomII,null,node678,18,20,1,root
active,1,02,1e14d116-68d7-4801-8a66-62dcac5f8dae,bd-roomI-680,bin,roomII,null,node679,19,20,1,root
active,1,02,0353011c-21e5-4ed5-a06e-faeb01ec462f,bd-roomI-681,bin,roomII,null,node680,20,20,1,root
active,1,02,bc673863-ec57-4420-8ace-eeeff3555e07,bd-roomI-682,bin,roomII,null,node681,21,20,1,root
active,1,02,69aa3a2f-21fa-49e1-ae80-e653df6f0daf,bd-roomI-683,bin,roomII,null,node682,22,20,1,root
active,1,02,77bd21bf-c5cb-4d18-a703-28ec9eb7c01c,bd-roomI-684,bin,roomII,null,node683,23,20,1,root
active,1,02,af4373aa-85e5-4d71-9293-8796f1357df2,bd-roomI-685,bin,roomII,null,node684,24,20,1,root
active,1,02,839dfb02-21c7-41c9-8fbf-f2772da515de,bd-roomI-686,bin,roomII,null,node685,25,20,1,root
active,1,02,3fc35628-7c53-41aa-af8f-2dd6ec0beadb,bd-roomI-687,bin,roomII,null,node686,26,20,1,root
active,1,02,4e32122c-b565-4021-b3d9-97c7a96e3ce7,bd-roomI-688,bin,roomII,null,node687,27,20,1,root
active,1,02,df359132-31d4-4a9f-86f1-247806fa641a,bd-roomI-689,bin,roomII,null,node688,28,20,1,root
active,1,02,06865073-5adf-48d5-a610-aa67c50fcef4,bd-roomI-690,bin,roomII,null,node689,29,20,1,root
active,1,02,ca723d30-c72d-4ef7-8b8b-19277a0ea73f,bd-roomI-691,bin,roomII,null,node690,30,20,1,root
active,1,02,2750092e-0ae4-49e1-b5e6-42c588f3095b,bd-roomI-692,bin,roomII,null,node691,31,20,1,root
active,1,02,d36a4911-85a7-4d03-a843-c443eca35a7c,bd-roomI-693,path,roomII,null,node692,32,20,1,root
active,1,02,9661c3b9-96b7-4592-a35c-f6c2ff91954d,bd-roomI-694,path,roomII,null,node693,0,21,1,root
active,1,02,06d2cbb2-b24b-4909-b9ed-09386851e2be,bd-roomI-695,bin,roomII,null,node694,1,21,1,root
active,1,02,6a42c3e2-d3a5-4e20-8f73-87bada2253c9,bd-roomI-696,bin,roomII,null,node695,2,21,1,root
active,1,02,c7eca3f2-1fa7-47d6-afaf-0367725f5994,bd-roomI-697,bin,roomII,null,node696,3,21,1,root
active,1,02,609c6094-63ea-43ff-8154-6cbf52d10854,bd-roomI-698,bin,roomII,null,node697,4,21,1,root
